filename,scenario_tag,camera,split,date,source_title,source_url,notes
ground_coffee/ground_coffee_003.jpg,ground_coffee,internet_proxy,dev,2026-09-10,File:Coffee pour over using Hario cone.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/Coffee_pour_over_using_Hario_cone.jpg/960px-Coffee_pour_over_using_Hario_cone.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
ground_coffee/ground_coffee_004.jpg,ground_coffee,internet_proxy,holdout,2026-09-10,File:Coffee pour over using Hario cone 2.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/Coffee_pour_over_using_Hario_cone_2.jpg/960px-Coffee_pour_over_using_Hario_cone_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
ground_coffee/ground_coffee_005.png,ground_coffee,internet_proxy,holdout,2026-09-10,File:Grounded coffee beans in white bowl.png,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c3/Grounded_coffee_beans_in_white_bowl.png/960px-Grounded_coffee_beans_in_white_bowl.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
ground_coffee/ground_coffee_006.png,ground_coffee,internet_proxy,dev,2026-09-10,File:Finely grounded coffee beans in white bowl.png,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/Finely_grounded_coffee_beans_in_white_bowl.png/960px-Finely_grounded_coffee_beans_in_white_bowl.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
ground_coffee/ground_coffee_007.jpg,ground_coffee,internet_proxy,holdout,2026-09-10,File:Hazelnut Chcoolate Coffee Cake.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7f/Hazelnut_Chcoolate_Coffee_Cake.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,
ground_coffee/ground_coffee_008.jpg,ground_coffee,internet_proxy,dev,2026-09-10,"File:Alice Muth (1887-1952) in The Commercial Appeal of Memphis, Tennessee on October 4, 1946, part 1.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/Alice_Muth_%281887-1952%29_in_The_Commercial_Appeal_of_Memphis%2C_Tennessee_on_October_4%2C_1946%2C_part_1.jpg/960px-Alice_Muth_%281887-1952%29_in_The_Commercial_Appeal_of_Memphis%2C_Tennessee_on_October_4%2C_1946%2C_part_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
ground_coffee/ground_coffee_009.png,ground_coffee,internet_proxy,dev,2026-09-10,File:Less coarsely grounded coffee beans in white bowl.png,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Less_coarsely_grounded_coffee_beans_in_white_bowl.png/960px-Less_coarsely_grounded_coffee_beans_in_white_bowl.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
ground_coffee/ground_coffee_010.png,ground_coffee,internet_proxy,dev,2026-09-10,File:Coarsely grounded coffee beans in white bowl.png,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1a/Coarsely_grounded_coffee_beans_in_white_bowl.png/960px-Coarsely_grounded_coffee_beans_in_white_bowl.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
ground_coffee/ground_coffee_011.png,ground_coffee,internet_proxy,dev,2026-09-10,File:Less coarsely grounded coffee beans in white bowl with intact roasted bean.png,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/Less_coarsely_grounded_coffee_beans_in_white_bowl_with_intact_roasted_bean.png/960px-Less_coarsely_grounded_coffee_beans_in_white_bowl_with_intact_roasted_bean.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
ground_coffee/ground_coffee_012.jpg,ground_coffee,internet_proxy,dev,2026-09-10,File:Palestinian women grinding coffee beans.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/Palestinian_women_grinding_coffee_beans.jpg/960px-Palestinian_women_grinding_coffee_beans.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
ground_coffee/ground_coffee_013.jpg,ground_coffee,internet_proxy,holdout,2026-09-10,File:Coffee grounds yellow cup.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/56/Coffee_grounds_yellow_cup.jpg/960px-Coffee_grounds_yellow_cup.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
ground_coffee/ground_coffee_015.jpg,ground_coffee,internet_proxy,holdout,2026-09-10,File:Instant coffee.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/26/Instant_coffee.jpg/960px-Instant_coffee.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
ground_coffee/ground_coffee_016.jpg,ground_coffee,internet_proxy,dev,2026-09-10,File:Sainsbury's Gold Roast Freeze Dried Instant Coffee granules.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/Sainsbury%27s_Gold_Roast_Freeze_Dried_Instant_Coffee_granules.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,
wrong_bean_type/wrong_bean_type_009.jpg,wrong_bean_type,internet_proxy,holdout,2026-09-10,File:Dried Coffee Cherries in IFEX PH 2025.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/59/Dried_Coffee_Cherries_in_IFEX_PH_2025.jpg/960px-Dried_Coffee_Cherries_in_IFEX_PH_2025.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
wrong_bean_type/wrong_bean_type_010.jpg,wrong_bean_type,internet_proxy,dev,2026-09-10,File:Dried coffee cherry husk texture.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Dried_coffee_cherry_husk_texture.jpg/960px-Dried_coffee_cherry_husk_texture.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
wrong_bean_type/wrong_bean_type_011.jpg,wrong_bean_type,internet_proxy,dev,2026-09-10,"File:Cascara, Coffee cherry tea-6448.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/Cascara%2C_Coffee_cherry_tea-6448.jpg/960px-Cascara%2C_Coffee_cherry_tea-6448.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,
